,submission,comment,ticker,count
2478,215.0,170.0,ICE,2.0
2479,215.0,171.0,ICE,1.0
2480,215.0,171.0,RE,1.0
2481,215.0,189.0,CCS,1.0
2482,215.0,190.0,NKLA,1.0
2483,215.0,192.0,NKLA,1.0
2484,215.0,205.0,ACRO,1.0
2485,215.0,210.0,ANY,1.0
2486,215.0,281.0,TV,1.0
2487,215.0,299.0,MF,1.0
2488,215.0,335.0,WD,1.0
2489,215.0,367.0,NIO,1.0
2490,215.0,376.0,SOL,1.0
2491,215.0,401.0,NIO,1.0
2492,215.0,419.0,TV,1.0
2493,215.0,419.0,AC,1.0
2494,215.0,423.0,ICE,1.0
2495,215.0,449.0,TV,1.0
2496,215.0,450.0,CAN,1.0
2497,216.0,0.0,PFE,1.0
2498,216.0,12.0,PFE,1.0
2499,217.0,0.0,HIMX,1.0
2500,217.0,5.0,MC,1.0
2501,218.0,0.0,XOM,1.0
2502,218.0,0.0,FCEL,1.0
2503,218.0,1.0,XOM,1.0
2504,218.0,2.0,FCEL,1.0
2505,218.0,2.0,XOM,1.0
2506,218.0,3.0,XOM,1.0
2507,218.0,3.0,FCEL,3.0
2508,219.0,10.0,RIOT,1.0
2509,219.0,16.0,LINK,1.0
2510,219.0,16.0,AR,2.0
2511,219.0,16.0,PM,1.0
2512,219.0,16.0,BL,1.0
2513,220.0,5.0,ATH,1.0
2514,220.0,31.0,UP,1.0
2515,220.0,43.0,WOW,1.0
2516,220.0,63.0,AMC,1.0
2517,220.0,73.0,PINS,1.0
2518,220.0,90.0,JP,1.0
2519,220.0,98.0,DOW,1.0
2520,221.0,0.0,SOLO,1.0
2521,221.0,6.0,SOLO,1.0
2522,221.0,11.0,SOLO,1.0
2523,221.0,13.0,SOLO,1.0
2524,221.0,15.0,IMO,1.0
2525,222.0,0.0,ALL,1.0
2526,222.0,0.0,ON,1.0
2527,222.0,0.0,IS,1.0
2528,222.0,71.0,CAN,1.0
2529,222.0,71.0,ARE,1.0
2530,223.0,0.0,TA,1.0
2531,223.0,13.0,TA,1.0
2532,224.0,11.0,LSPD,1.0
2533,225.0,0.0,GME,1.0
2534,225.0,0.0,GO,1.0
2535,225.0,9.0,GME,1.0
2536,225.0,9.0,WISH,1.0
2537,225.0,10.0,GME,1.0
2538,225.0,15.0,YOU,1.0
2539,225.0,32.0,GME,1.0
2540,225.0,40.0,GME,1.0
2541,225.0,44.0,GME,1.0
2542,225.0,45.0,GME,1.0
2543,225.0,50.0,GME,1.0
2544,225.0,51.0,GME,1.0
2545,225.0,52.0,GME,1.0
2546,225.0,60.0,WISH,1.0
2547,225.0,77.0,CS,1.0
2548,225.0,79.0,ALL,1.0
2549,225.0,86.0,GME,1.0
2550,225.0,88.0,GME,1.0
2551,225.0,101.0,IQ,1.0
2552,225.0,104.0,CS,1.0
2553,225.0,105.0,CS,1.0
2554,225.0,110.0,EA,1.0
2555,225.0,110.0,TTWO,1.0
2556,225.0,110.0,ATVI,1.0
2557,225.0,110.0,ZNGA,1.0
2558,225.0,110.0,GME,1.0
2559,225.0,115.0,GME,1.0
2560,225.0,131.0,CS,1.0
2561,225.0,132.0,CS,1.0
2562,225.0,133.0,CS,1.0
2563,225.0,137.0,GME,2.0
2564,225.0,138.0,GME,3.0
2565,225.0,139.0,GME,1.0
2566,225.0,156.0,CS,2.0
2567,225.0,160.0,GME,1.0
2568,225.0,160.0,HAS,1.0
2569,225.0,168.0,PEP,1.0
2570,225.0,169.0,GME,2.0
2571,225.0,173.0,GME,1.0
2572,225.0,192.0,GME,1.0
2573,226.0,38.0,ITT,1.0
2574,226.0,39.0,GOLD,1.0
2575,226.0,63.0,PFE,1.0
2576,226.0,87.0,AAPL,1.0
2577,226.0,157.0,GME,1.0
2578,226.0,161.0,TSLA,1.0
2579,226.0,177.0,LMAO,1.0
2580,226.0,197.0,GDP,1.0
2581,226.0,207.0,USA,1.0
2582,226.0,218.0,JP,1.0
2583,226.0,259.0,WW,1.0
2584,226.0,283.0,OR,1.0
2585,226.0,314.0,USA,1.0
2586,226.0,326.0,JP,2.0
2587,226.0,328.0,HUGE,1.0
2588,226.0,333.0,DE,1.0
2589,226.0,346.0,AKA,1.0
2590,226.0,351.0,CD,1.0
2591,226.0,358.0,ATH,1.0
2592,226.0,398.0,IQ,1.0
2593,226.0,414.0,AI,1.0
2594,227.0,,,
2595,228.0,,,
2596,229.0,0.0,ZNGA,1.0
2597,229.0,8.0,HOOD,1.0
2598,230.0,,,
2599,231.0,0.0,TSLA,1.0
2600,232.0,0.0,DNUT,1.0
2601,232.0,4.0,DD,1.0
2602,232.0,6.0,DNUT,1.0
2603,232.0,9.0,DNUT,1.0
2604,233.0,16.0,CC,1.0
2605,233.0,19.0,SNDL,1.0
2606,234.0,0.0,RIOT,1.0
2607,234.0,2.0,RIOT,1.0
2608,234.0,2.0,HUT,2.0
2609,234.0,10.0,LEAP,1.0
2610,234.0,12.0,MARA,1.0
2611,234.0,13.0,MARA,1.0
2612,235.0,0.0,LRCX,1.0
2613,236.0,5.0,WISH,1.0
2614,236.0,9.0,WISH,1.0
2615,236.0,15.0,CLOV,1.0
2616,236.0,18.0,WISH,1.0
2617,236.0,21.0,WISH,1.0
2618,236.0,32.0,SI,1.0
2619,236.0,40.0,GME,1.0
2620,236.0,47.0,EBAY,2.0
2621,236.0,47.0,WISH,1.0
2622,236.0,53.0,WISH,1.0
2623,236.0,54.0,DD,1.0
2624,236.0,57.0,WISH,1.0
2625,236.0,61.0,PLTR,1.0
2626,236.0,62.0,PYR,1.0
2627,236.0,63.0,WISH,1.0
2628,236.0,65.0,WISH,1.0
2629,236.0,79.0,SDC,1.0
2630,236.0,80.0,GME,1.0
2631,236.0,87.0,WISH,1.0
2632,236.0,87.0,EB,1.0
2633,236.0,95.0,WISH,1.0
2634,237.0,3.0,TSLA,2.0
2635,237.0,15.0,TSLA,1.0
2636,237.0,30.0,CERN,1.0
2637,237.0,38.0,TSLA,1.0
2638,237.0,46.0,TSLA,1.0
2639,237.0,47.0,LINK,1.0
2640,237.0,47.0,AR,2.0
2641,237.0,47.0,PM,1.0
2642,237.0,47.0,BL,1.0
2643,237.0,57.0,WW,1.0
2644,237.0,66.0,ARE,1.0
2645,237.0,137.0,WY,2.0
2646,238.0,16.0,SPCE,1.0
2647,238.0,39.0,SPCE,1.0
2648,239.0,0.0,NCLH,1.0
2649,239.0,5.0,CCL,1.0
2650,239.0,10.0,NCLH,1.0
2651,239.0,15.0,LINK,1.0
2652,239.0,15.0,AR,2.0
2653,239.0,15.0,PM,1.0
2654,239.0,15.0,BL,1.0
2655,240.0,4.0,RSI,2.0
2656,240.0,4.0,ATR,1.0
2657,240.0,4.0,AM,1.0
2658,240.0,4.0,DM,1.0
2659,240.0,19.0,DTE,1.0
2660,240.0,52.0,ES,1.0
2661,240.0,52.0,CME,1.0
2662,240.0,56.0,GDP,1.0
2663,240.0,59.0,ES,1.0
2664,240.0,62.0,SNDL,1.0
2665,240.0,65.0,DT,1.0
2666,240.0,65.0,RSI,1.0
2667,240.0,75.0,DTE,1.0
2668,240.0,103.0,RSI,1.0
2669,240.0,107.0,LIVE,2.0
2670,240.0,132.0,CME,1.0
2671,240.0,137.0,PDT,1.0
2672,240.0,152.0,ATR,1.0
2673,240.0,165.0,AMZN,1.0
2674,241.0,0.0,ALL,1.0
2675,241.0,0.0,GO,1.0
2676,241.0,3.0,YOU,1.0
2677,241.0,14.0,ATH,1.0
2678,241.0,20.0,ALL,1.0
2679,241.0,20.0,CAN,1.0
2680,241.0,20.0,GO,1.0
2681,241.0,30.0,ATH,1.0
2682,241.0,50.0,AAPL,1.0
2683,241.0,79.0,LINK,1.0
2684,241.0,79.0,AR,2.0
2685,241.0,79.0,PM,1.0
2686,241.0,79.0,BL,1.0
2687,241.0,130.0,BABA,1.0
2688,242.0,2.0,AAPL,1.0
2689,242.0,10.0,AAPL,1.0
2690,242.0,21.0,DIS,1.0
2691,242.0,22.0,CRM,1.0
2692,242.0,23.0,AAPL,1.0
2693,242.0,31.0,OCGN,1.0
2694,242.0,32.0,AAPL,1.0
2695,242.0,33.0,AAPL,1.0
2696,242.0,34.0,LFG,1.0
2697,242.0,41.0,JP,1.0
2698,242.0,42.0,SO,1.0
2699,242.0,42.0,GO,1.0
2700,242.0,48.0,AAPL,1.0
2701,242.0,52.0,AAPL,4.0
2702,242.0,52.0,UP,1.0
2703,242.0,52.0,YOU,1.0
2704,242.0,55.0,WISH,1.0
2705,242.0,57.0,PLTR,1.0
2706,242.0,59.0,AAPL,1.0
2707,242.0,61.0,AAPL,1.0
2708,242.0,68.0,AAPL,1.0
2709,242.0,71.0,HOPE,1.0
2710,242.0,85.0,IS,1.0
2711,242.0,85.0,GOOD,1.0
2712,242.0,103.0,AAPL,1.0
2713,242.0,105.0,NVDA,1.0
2714,242.0,105.0,AMD,1.0
2715,242.0,105.0,MSFT,1.0
2716,242.0,105.0,GOOGL,1.0
2717,242.0,105.0,FB,1.0
2718,242.0,107.0,TECH,1.0
2719,242.0,107.0,GET,1.0
2720,242.0,112.0,NVDA,1.0
2721,242.0,112.0,AMD,1.0
2722,242.0,112.0,QCOM,1.0
2723,242.0,113.0,MIT,1.0
2724,242.0,115.0,ATH,1.0
2725,242.0,128.0,CLOV,1.0
2726,242.0,130.0,AAPL,1.0
2727,242.0,131.0,AMD,1.0
2728,242.0,131.0,AAPL,1.0
2729,242.0,144.0,OPEN,1.0
2730,242.0,144.0,AAPL,1.0
2731,242.0,148.0,BABA,1.0
2732,242.0,150.0,TECH,1.0
2733,242.0,150.0,GET,1.0
2734,242.0,163.0,ATH,1.0
2735,242.0,168.0,NVDA,1.0
2736,242.0,170.0,LMAO,1.0
2737,242.0,172.0,YOU,1.0
2738,242.0,179.0,AAPL,1.0
2739,242.0,180.0,NVDA,1.0
2740,242.0,180.0,AAPL,1.0
2741,242.0,180.0,GOOGL,1.0
2742,242.0,180.0,MSFT,1.0
2743,242.0,181.0,MRNA,1.0
2744,242.0,195.0,JP,1.0
2745,242.0,198.0,OFS,1.0
2746,242.0,204.0,NVDA,1.0
2747,242.0,210.0,AAPL,1.0
2748,242.0,213.0,PHD,1.0
2749,242.0,217.0,NVDA,1.0
2750,242.0,218.0,AAPL,1.0
2751,242.0,227.0,DWAC,1.0
2752,242.0,228.0,DTE,1.0
2753,242.0,234.0,FREE,1.0
2754,242.0,234.0,NOW,1.0
2755,242.0,246.0,AAPL,1.0
2756,242.0,246.0,NVDA,1.0
2757,242.0,246.0,SHOP,1.0
2758,242.0,246.0,AMZN,1.0
2759,242.0,252.0,TV,1.0
2760,242.0,254.0,NVDA,1.0
2761,242.0,257.0,CRM,1.0
2762,242.0,272.0,AAPL,1.0
2763,242.0,275.0,DIS,1.0
2764,242.0,277.0,LULU,1.0
2765,242.0,277.0,PTON,1.0
2766,242.0,283.0,NVDA,1.0
2767,242.0,285.0,BABA,1.0
2768,242.0,296.0,ATH,1.0
2769,242.0,299.0,MOD,1.0
2770,242.0,299.0,GO,1.0
2771,242.0,303.0,REAL,2.0
2772,242.0,303.0,EYES,1.0
2773,242.0,305.0,TSLA,1.0
2774,242.0,307.0,NVDA,1.0
2775,242.0,309.0,RIVN,1.0
2776,242.0,324.0,SFT,1.0
2777,242.0,324.0,VRS,1.0
2778,242.0,324.0,NFLX,1.0
2779,242.0,330.0,BABA,1.0
2780,242.0,335.0,BABA,1.0
2781,242.0,338.0,MOD,1.0
2782,242.0,338.0,HAS,1.0
2783,242.0,338.0,IS,1.0
2784,242.0,338.0,BY,1.0
2785,242.0,341.0,NYT,1.0
2786,242.0,344.0,CRM,1.0
2787,242.0,347.0,AAPL,1.0
2788,242.0,349.0,PTRA,1.0
2789,242.0,354.0,PLTR,1.0
2790,242.0,356.0,AAPL,1.0
2791,242.0,358.0,UP,1.0
2792,242.0,360.0,FORD,1.0
2793,242.0,365.0,WE,1.0
2794,242.0,365.0,GO,1.0
2795,242.0,372.0,IT,1.0
2796,242.0,373.0,JP,1.0
2797,242.0,374.0,IS,1.0
2798,242.0,385.0,NVDA,1.0
2799,242.0,385.0,AMD,1.0
2800,242.0,385.0,TSLA,1.0
2801,242.0,385.0,MSFT,1.0
2802,242.0,385.0,LFG,1.0
2803,242.0,392.0,ALL,1.0
2804,242.0,397.0,LFG,1.0
2805,242.0,399.0,ANY,1.0
2806,242.0,412.0,AMZN,1.0
2807,242.0,412.0,PYPL,1.0
2808,242.0,412.0,APPS,1.0
2809,242.0,412.0,DKNG,1.0
2810,242.0,427.0,AMD,1.0
2811,242.0,439.0,AAPL,1.0
2812,242.0,446.0,WISH,1.0
2813,243.0,12.0,CHGG,1.0
2814,243.0,17.0,CHGG,1.0
2815,243.0,25.0,WISH,1.0
2816,243.0,25.0,CLOV,1.0
2817,243.0,26.0,CHGG,1.0
2818,243.0,44.0,CHGG,1.0
2819,243.0,47.0,WISH,1.0
2820,244.0,8.0,BABA,1.0
2821,245.0,4.0,TELL,1.0
2822,246.0,,,
2823,247.0,17.0,SOFI,1.0
2824,247.0,28.0,GOOD,1.0
2825,247.0,37.0,UP,1.0
2826,247.0,45.0,AMD,1.0
2827,247.0,45.0,BAC,1.0
2828,247.0,45.0,BNGO,1.0
2829,247.0,45.0,TELL,1.0
2830,247.0,76.0,WE,1.0
2831,247.0,80.0,RBLX,1.0
2832,247.0,95.0,ARE,1.0
2833,247.0,95.0,TOWN,1.0
2834,247.0,116.0,RSI,1.0
2835,247.0,116.0,MA,1.0
2836,247.0,137.0,BAC,1.0
2837,247.0,152.0,TSLA,1.0
2838,247.0,152.0,SOFI,1.0
2839,247.0,167.0,IT,1.0
2840,247.0,167.0,GO,1.0
2841,247.0,181.0,LNG,1.0
2842,247.0,223.0,DOCU,1.0
2843,247.0,275.0,AMZN,1.0
2844,247.0,282.0,BBQ,1.0
2845,247.0,284.0,IONQ,1.0
2846,247.0,291.0,PPT,1.0
2847,247.0,292.0,NP,1.0
2848,247.0,343.0,ADSK,2.0
2849,247.0,343.0,ASAN,1.0
2850,247.0,359.0,DY,1.0
2851,247.0,385.0,TSLA,1.0
2852,247.0,389.0,CC,1.0
2853,247.0,399.0,AAPL,2.0
2854,247.0,399.0,BNTX,2.0
2855,247.0,399.0,MVIS,1.0
2856,248.0,0.0,PLBY,1.0
2857,248.0,4.0,UI,1.0
2858,248.0,11.0,WWE,3.0
2859,248.0,11.0,PLBY,3.0
2860,248.0,11.0,TV,1.0
2861,248.0,12.0,DD,1.0
2862,248.0,13.0,FCF,1.0
2863,248.0,17.0,CC,1.0
2864,248.0,17.0,DD,1.0
2865,248.0,18.0,DD,1.0
2866,248.0,22.0,DD,1.0
2867,248.0,34.0,DD,1.0
2868,248.0,38.0,DD,1.0
2869,248.0,42.0,PLBY,1.0
2870,248.0,43.0,DD,1.0
2871,248.0,62.0,PLBY,1.0
2872,248.0,68.0,PUMP,1.0
2873,248.0,79.0,PLBY,1.0
2874,248.0,79.0,DD,1.0
2875,248.0,80.0,NNN,1.0
2876,248.0,86.0,DD,2.0
2877,248.0,86.0,CF,2.0
2878,248.0,86.0,PLBY,1.0
2879,248.0,93.0,CF,3.0
2880,248.0,99.0,CF,8.0
2881,248.0,103.0,PLBY,1.0
2882,248.0,106.0,CF,1.0
2883,248.0,108.0,CF,1.0
2884,248.0,112.0,LMAO,1.0
2885,248.0,113.0,PLBY,1.0
2886,248.0,116.0,NNN,1.0
2887,248.0,126.0,CF,1.0
2888,248.0,129.0,DD,1.0
2889,248.0,135.0,BIG,1.0
2890,248.0,138.0,CF,1.0
2891,248.0,143.0,IP,1.0
2892,248.0,149.0,PLBY,1.0
2893,249.0,22.0,DTE,1.0
2894,250.0,,,
2895,251.0,0.0,AAPL,1.0
2896,252.0,0.0,GME,1.0
2897,252.0,10.0,NCLH,1.0
2898,252.0,71.0,GME,1.0
2899,252.0,87.0,GME,1.0
2900,252.0,94.0,CLF,1.0
2901,252.0,96.0,GME,1.0
2902,252.0,106.0,DTE,1.0
2903,252.0,106.0,TSLA,1.0
2904,252.0,128.0,AMC,1.0
2905,252.0,132.0,GME,1.0
2906,252.0,158.0,WEN,1.0
2907,252.0,188.0,RLX,1.0
2908,253.0,0.0,TA,1.0
2909,253.0,14.0,MAR,1.0
2910,254.0,3.0,AP,1.0
2911,254.0,20.0,SP,1.0
2912,254.0,44.0,AP,1.0
2913,254.0,58.0,AP,1.0
2914,254.0,71.0,DD,1.0
2915,254.0,71.0,ID,2.0
2916,254.0,71.0,NEW,2.0
2917,254.0,90.0,SNP,1.0
2918,254.0,153.0,TSLA,1.0
2919,254.0,206.0,DTE,1.0
2920,254.0,212.0,GME,1.0
2921,254.0,306.0,HAS,1.0
2922,254.0,309.0,GME,1.0
2923,254.0,310.0,GME,1.0
2924,254.0,312.0,YOU,1.0
2925,254.0,333.0,AM,1.0
2926,254.0,340.0,IRS,1.0
2927,254.0,368.0,WE,1.0
2928,254.0,369.0,GME,1.0
2929,254.0,394.0,WE,1.0
2930,254.0,407.0,ALL,1.0
2931,254.0,407.0,IT,1.0
2932,254.0,417.0,RH,1.0
2933,255.0,0.0,CURV,1.0
2934,256.0,,,
2935,257.0,0.0,WISH,1.0
2936,257.0,1.0,WISH,1.0
2937,257.0,3.0,WISH,1.0
2938,257.0,9.0,WISH,1.0
2939,257.0,11.0,BABA,1.0
2940,257.0,18.0,WISH,1.0
2941,258.0,51.0,LMAO,1.0
2942,259.0,20.0,BK,1.0
2943,259.0,28.0,AAPL,1.0
2944,259.0,37.0,VERY,1.0
2945,259.0,48.0,PROG,1.0
2946,259.0,69.0,SE,1.0
2947,259.0,77.0,SOFI,2.0
2948,259.0,80.0,GME,1.0
2949,259.0,102.0,LOAN,1.0
2950,259.0,138.0,LMAO,1.0
2951,259.0,168.0,AAPL,1.0
2952,259.0,186.0,NVDA,1.0
2953,259.0,191.0,GME,1.0
2954,259.0,191.0,IT,1.0
2955,259.0,208.0,GME,1.0
2956,259.0,216.0,GME,1.0
2957,260.0,0.0,SIMO,1.0
2958,260.0,0.0,DD,1.0
2959,260.0,3.0,DD,1.0
2960,260.0,4.0,DD,1.0
2961,260.0,5.0,SIMO,3.0
2962,260.0,5.0,MU,1.0
2963,260.0,5.0,PT,1.0
2964,260.0,6.0,SIMO,1.0
2965,260.0,7.0,SIMO,1.0
2966,260.0,7.0,SSD,2.0
2967,261.0,8.0,PLTR,1.0
2968,261.0,9.0,AMC,1.0
2969,261.0,11.0,CC,1.0
2970,261.0,17.0,PLTR,1.0
2971,261.0,23.0,AI,1.0
2972,261.0,23.0,PLTR,1.0
2973,262.0,12.0,FB,1.0
2974,262.0,23.0,RC,1.0
2975,262.0,24.0,FB,2.0
2976,262.0,24.0,AR,1.0
2977,262.0,37.0,FB,1.0
2978,262.0,41.0,FB,2.0
2979,263.0,4.0,AAPL,1.0
2980,264.0,0.0,CLOV,2.0
2981,264.0,0.0,LFG,1.0
2982,264.0,4.0,DTE,1.0
2983,264.0,15.0,CLOV,1.0
2984,264.0,16.0,CLOV,1.0
2985,264.0,16.0,WISH,1.0
2986,264.0,25.0,CLOV,1.0
2987,264.0,25.0,GME,1.0
2988,264.0,25.0,AMC,1.0
2989,264.0,25.0,IS,1.0
2990,264.0,30.0,GME,1.0
2991,264.0,30.0,CLOV,1.0
2992,264.0,30.0,IS,1.0
2993,264.0,30.0,AKA,1.0
2994,264.0,35.0,MC,1.0
2995,264.0,43.0,AMC,1.0
2996,264.0,52.0,CLOV,1.0
2997,265.0,2.0,LOVE,1.0
2998,265.0,12.0,JP,1.0
2999,265.0,27.0,GM,1.0
3000,265.0,45.0,KMB,1.0
3001,266.0,0.0,BNTX,1.0
3002,266.0,7.0,MRNA,1.0
3003,267.0,3.0,WISH,1.0
3004,267.0,16.0,DD,1.0
3005,267.0,19.0,ATH,1.0
3006,267.0,21.0,NVAX,1.0
3007,267.0,24.0,PYPL,1.0
3008,267.0,24.0,MRVL,1.0
3009,267.0,26.0,COST,1.0
3010,267.0,28.0,PTRA,1.0
3011,267.0,29.0,FSLR,1.0
3012,267.0,29.0,PLUG,1.0
3013,267.0,30.0,AAPL,1.0
3014,267.0,35.0,JP,1.0
3015,267.0,39.0,NVDA,1.0
3016,268.0,0.0,RBLX,1.0
3017,268.0,3.0,BYND,1.0
3018,268.0,8.0,RBLX,1.0
3019,268.0,17.0,RNA,1.0
3020,269.0,3.0,GME,1.0
3021,269.0,6.0,GME,1.0
3022,269.0,8.0,GME,1.0
3023,269.0,10.0,CS,1.0
3024,269.0,18.0,TFSA,1.0
3025,269.0,18.0,GME,1.0
3026,269.0,19.0,GME,5.0
3027,269.0,19.0,RH,1.0
3028,269.0,32.0,GME,1.0
3029,269.0,34.0,DD,1.0
3030,269.0,39.0,GME,2.0
3031,269.0,39.0,DD,1.0
3032,269.0,41.0,GME,1.0
3033,269.0,42.0,GME,1.0
3034,269.0,54.0,GME,1.0
3035,269.0,60.0,GME,1.0
3036,269.0,60.0,USA,1.0
3037,269.0,69.0,GME,1.0
3038,269.0,71.0,GME,1.0
3039,269.0,72.0,GME,1.0
3040,269.0,81.0,GME,1.0
3041,269.0,82.0,RC,1.0
3042,269.0,83.0,GME,1.0
3043,269.0,85.0,GME,1.0
3044,269.0,86.0,TA,1.0
3045,269.0,87.0,NN,1.0
3046,269.0,90.0,GME,1.0
3047,269.0,91.0,GME,1.0
3048,269.0,100.0,GME,1.0
3049,269.0,102.0,GME,1.0
3050,269.0,109.0,DD,1.0
3051,269.0,110.0,RC,1.0
3052,269.0,111.0,GME,3.0
3053,269.0,111.0,AMC,1.0
3054,269.0,121.0,GME,2.0
3055,269.0,132.0,GME,2.0
3056,269.0,146.0,GME,1.0
3057,269.0,148.0,DD,1.0
3058,269.0,155.0,GME,1.0
3059,270.0,0.0,BNTX,1.0
3060,271.0,0.0,NFLX,1.0
3061,271.0,6.0,NFLX,1.0
3062,271.0,8.0,VIAC,1.0
3063,272.0,0.0,DISCA,1.0
3064,272.0,4.0,DISCA,1.0
3065,272.0,7.0,AMC,1.0
3066,272.0,7.0,DISCA,3.0
3067,272.0,11.0,VIAC,1.0
3068,273.0,6.0,ET,1.0
3069,274.0,6.0,DTE,1.0
3070,274.0,27.0,ATH,1.0
3071,274.0,28.0,IMO,1.0
3072,275.0,3.0,ARE,1.0
3073,275.0,3.0,UP,1.0
3074,275.0,5.0,TV,3.0
3075,275.0,32.0,TV,1.0
3076,275.0,34.0,NOW,1.0
3077,275.0,63.0,CM,1.0
3078,275.0,75.0,GF,1.0
3079,275.0,76.0,TV,2.0
3080,275.0,77.0,HD,1.0
3081,275.0,77.0,TV,1.0
3082,275.0,86.0,EAT,1.0
3083,275.0,86.0,GET,1.0
3084,275.0,97.0,TV,2.0
3085,276.0,4.0,SA,1.0
3086,276.0,25.0,JNJ,1.0
3087,276.0,26.0,OG,1.0
3088,276.0,30.0,HCA,1.0
3089,276.0,34.0,HCA,1.0
3090,276.0,35.0,HCA,1.0
3091,277.0,12.0,DTE,1.0
3092,277.0,15.0,LMAO,1.0
3093,277.0,17.0,DD,1.0
3094,278.0,3.0,IT,1.0
3095,278.0,3.0,ALL,2.0
3096,278.0,3.0,WE,1.0
3097,278.0,3.0,MRNA,1.0
3098,278.0,15.0,MRNA,1.0
3099,279.0,0.0,MRK,1.0
3100,279.0,2.0,ATH,1.0
3101,279.0,2.0,MRK,1.0
3102,279.0,4.0,MRK,1.0
3103,279.0,6.0,PFE,1.0
3104,279.0,17.0,MRK,1.0
3105,279.0,19.0,MRK,1.0
3106,280.0,8.0,GET,1.0
3107,280.0,8.0,RDY,1.0
3108,280.0,18.0,GME,1.0
3109,280.0,33.0,GME,1.0
3110,280.0,39.0,GME,1.0
3111,280.0,54.0,GME,1.0
3112,280.0,61.0,GME,1.0
3113,280.0,62.0,LCID,1.0
3114,280.0,62.0,SAVA,1.0
3115,280.0,62.0,GME,1.0
3116,280.0,70.0,GME,1.0
3117,280.0,88.0,FREE,1.0
3118,280.0,89.0,RH,1.0
3119,280.0,90.0,RH,1.0
3120,280.0,91.0,RH,3.0
3121,280.0,100.0,GME,1.0
3122,280.0,106.0,BIG,1.0
3123,280.0,112.0,RH,1.0
3124,280.0,112.0,GME,1.0
3125,280.0,113.0,GME,1.0
3126,280.0,113.0,IRS,1.0
3127,280.0,117.0,RH,2.0
3128,280.0,118.0,RH,2.0
3129,280.0,119.0,SI,1.0
3130,280.0,120.0,RH,1.0
3131,280.0,127.0,RIVN,1.0
3132,280.0,128.0,GME,1.0
3133,280.0,128.0,RH,1.0
3134,280.0,130.0,RH,1.0
3135,280.0,134.0,RH,1.0
3136,280.0,134.0,UI,1.0
3137,280.0,145.0,GME,1.0
3138,280.0,145.0,RH,1.0
3139,280.0,146.0,GME,2.0
3140,280.0,146.0,RH,1.0
3141,280.0,156.0,GME,1.0
3142,280.0,156.0,UI,1.0
3143,280.0,159.0,GME,1.0
3144,280.0,160.0,IRS,1.0
3145,280.0,162.0,GME,1.0
3146,280.0,174.0,GME,1.0
3147,280.0,174.0,RH,2.0
3148,280.0,179.0,RH,1.0
3149,280.0,182.0,GME,1.0
3150,281.0,4.0,GME,1.0
3151,281.0,6.0,HOOD,1.0
3152,281.0,12.0,YOU,1.0
3153,281.0,12.0,ARE,1.0
3154,281.0,18.0,SC,1.0
3155,282.0,1.0,MRNA,1.0
3156,282.0,2.0,GME,8.0
3157,282.0,6.0,CHGG,1.0
3158,283.0,0.0,PLTR,1.0
3159,283.0,0.0,ALL,1.0
3160,283.0,4.0,PLTR,1.0
3161,283.0,21.0,PLTR,1.0
3162,283.0,28.0,GME,1.0
3163,283.0,37.0,AMC,1.0
3164,284.0,12.0,AU,1.0
3165,284.0,15.0,DM,1.0
3166,285.0,,,
3167,286.0,0.0,LCID,1.0
3168,287.0,6.0,HSBC,1.0
3169,287.0,26.0,GME,2.0
3170,287.0,33.0,USA,1.0
3171,287.0,45.0,JPM,1.0
3172,287.0,52.0,USA,1.0
3173,287.0,57.0,GDP,1.0
3174,288.0,13.0,ARE,1.0
3175,288.0,17.0,JP,1.0
3176,288.0,42.0,RMD,1.0
3177,288.0,48.0,MMM,1.0
3178,288.0,80.0,EDIT,1.0
3179,288.0,80.0,MRNA,1.0
3180,288.0,93.0,AI,1.0
3181,288.0,102.0,EM,2.0
3182,288.0,105.0,MRNA,1.0
3183,288.0,109.0,UK,1.0
3184,288.0,111.0,FOUR,1.0
3185,288.0,121.0,GME,1.0
3186,288.0,128.0,MD,1.0
3187,289.0,5.0,BABA,2.0
3188,289.0,8.0,EOD,1.0
3189,289.0,15.0,LIVE,1.0
3190,289.0,16.0,GME,1.0
3191,289.0,22.0,MRNA,1.0
3192,289.0,26.0,AAPL,1.0
3193,289.0,27.0,EOD,1.0
3194,289.0,64.0,JP,1.0
3195,289.0,72.0,IT,1.0
3196,289.0,72.0,ROLL,1.0
3197,289.0,72.0,OUT,1.0
3198,289.0,85.0,PLAY,1.0
3199,289.0,85.0,GAME,1.0
3200,289.0,90.0,DWAC,1.0
3201,289.0,90.0,GOLD,1.0
3202,289.0,92.0,MSFT,1.0
3203,289.0,102.0,GME,1.0
3204,289.0,104.0,IS,1.0
3205,289.0,107.0,IS,1.0
3206,289.0,110.0,JP,2.0
3207,289.0,112.0,LMAO,1.0
3208,289.0,128.0,MRNA,1.0
3209,289.0,129.0,DIS,1.0
3210,289.0,131.0,JP,1.0
3211,289.0,144.0,JP,1.0
3212,289.0,149.0,NVDA,1.0
3213,289.0,151.0,ATH,1.0
3214,289.0,154.0,SDC,1.0
3215,289.0,154.0,WISH,1.0
3216,289.0,154.0,CLOV,1.0
3217,289.0,154.0,RIDE,1.0
3218,289.0,154.0,DWAC,1.0
3219,289.0,154.0,LMAO,1.0
3220,289.0,157.0,ATH,1.0
